Hong Kong University of Science & Technology,CS2102,Database Systems,4,COMP3311,Database Management Systems,3
Hong Kong University of Science & Technology,CS2102,Database Systems,4,ISOM3260,Database Design and Administration,3
Hong Kong University of Science & Technology,CS2105,Intro to Computer Networks,4,COMP4621,Computer Communication Networks 1,3
Hong Kong University of Science & Technology,CS1231,Discrete Structures,4,COMP2711,Discrete Mathematical Tools for Computer Science,4
Hong Kong University of Science & Technology,IS3221,ERP Systems with Analytics Sol,4,ISOM4740,Enterprise Resource Management,3
Hong Kong University of Science & Technology,IS4240,Business Intelligence Systems,4,ISOM3360,Data Mining for Business Analytics,4
Hong Kong University of Science & Technology,CS2106,Intro to Operating Systems,4,COMP3511,Operating Systems,3
Hong Kong University of Science & Technology,IS3223,IT and Supply Chain Management,4,ISOM3760,Logistics Management,3
Hong Kong University of Science & Technology,IS3223,IT and Supply Chain Management,4,ISOM4770,Supply Chain Management,3
Hong Kong University of Science & Technology,IE4881,Exchange Elective,4,IELM4170,Product Design and Lifecycle Management,3
Hong Kong University of Science & Technology,IE4984,Exchange Elective,4,IELM4100,Integrated Production Systems,3
Hong Kong University of Science & Technology,IE4114,Department Exchange Module,4,IELM3901,Transportation Systems,3
Hong Kong University of Science & Technology,IE2130,Quality Engineering I,4,IELM3270,Quality Engineering,3
Hong Kong University of Science & Technology,ME4255,Materials Failure,4,MECH4010,MATERIALS FAILURE IN MECHANICAL APPLICATIONS,3
Hong Kong University of Science & Technology,ME3102,Mechanical Systems Design II,4,MECH2907,MECHATRONIC DESIGN AND PROTOTYPING,3
Hong Kong University of Science & Technology,ME4291,Finite Element Analysis,4,MECH4450,INTRODUCTION TO FINITE ELEMENTS ANALYSIS,3
Hong Kong University of Science & Technology,ME2134,Fluid Mechanics I,4,CIVL2510,FLUID MECHANICS,3
Hong Kong University of Science & Technology,ME3122,Heat Transfer,4,MECH3310,HEAT TRANSFER,3
Hong Kong University of Science & Technology,ME3662,Technical Elective,4,MECH3830,LABORATORY,3
Hong Kong University of Science & Technology,ME4661,Exchange Elective,4,MECH4630,GAS TURBINES AND JET PROPULSION,3
Hong Kong University of Science & Technology,ME4663,Exchange Technical Elective,4,ELEC1010,ELECTRONIC AND INFORMATION TECHNOLOGY,3
Hong Kong University of Science & Technology,ME3221,Sustainable EnergyConversion,4,MECH3300,ENERGY CONVERSION,3
Hong Kong University of Science & Technology,ME2134,Fluid Mechanics I,4,MECH2210,FLUID MECHANICS,3
Hong Kong University of Science & Technology,ME2121,Engineering Thermodynamics and,4,ME3300,ENERGY CONVERSION,3
Hong Kong University of Science & Technology,ME3663,Exchange Technical Elective,4,MECH1902,ENERGY SYSTEMS IN A SUSTAINABLE WORLD,3
Hong Kong University of Science & Technology,ME2121,Engineering Thermodynamics and,4,PHYS4050,THERMODYNAMICS AND STATISTICAL PHYSICS,3
Hong Kong University of Science & Technology,ME4231,Aerodynamics,4,MECH3640,AERODYNAMICS,3
Hong Kong University of Science & Technology,IE2100,Probability Models With Applns,4,MATH3425,Stochastic Modeling,3
Hong Kong University of Science & Technology,ME4661,Exchange Elective,4,MECH1907,INTRODUCTION TO AEROSPACE ENGINEERING,3
Hong Kong University of Science & Technology,ME4291,Finite Element Analysis,4,MESF5930,FINITE ELEMENT METHODS,3
Hong Kong University of Science & Technology,ME3661,Technical Elective,4,MECH3630,ELECTRICAL TECHNOLOGY,3
Hong Kong University of Science & Technology,ME3661,Technical Elective,4,MECH2520,DESIGN AND MANUFACTURING I,3
Hong Kong University of Science & Technology,ME2142,Feedback Control Systems,4,MECH3610,CONTROL PRINCIPLES,3
Hong Kong University of Science & Technology,ME3662,Technical Elective,4,MECH4710,*INTRODUCTION TO ROBOTICS,3
Hong Kong University of Science & Technology,IE3110R,Simulation,4,IEDA4130,System Simulation,3
Hong Kong University of Science & Technology,EX3885,Exchange UEM,4,ENVR 2002C,Introduction to Environmental Risk Analysis,3
Hong Kong University of Science & Technology,IE2110,Operations Research I,4,IELM3010,Operations Research I,3
Hong Kong University of Science & Technology,MT4001,Innovation and Entrepreneurial,4,ISOM4020,Innovation Management and Technology Entrepreneurship,3
Hong Kong University of Science & Technology,ME2112,Strength of Materials,4,CIVL2120,MECHANICS OF MATERIALS,3
Hong Kong University of Science & Technology,LSM3215,Neuronal Signaling and Memory,4,LIFS 3240,Introduction to Neurobiology,3
Hong Kong University of Science & Technology,LSM3223,Immunology,4,LIFS 4060,Immunobiology,3
Hong Kong University of Science & Technology,LSM3233,Developmental Biology,4,LIFS 4090,Developmental Biology,3
Hong Kong University of Science & Technology,LSM3224,Molecular Basis Human Diseases,4,LIFS 4370,Human Genetics and Personalized Medicine,3
Hong Kong University of Science & Technology,MA3269,Mathematical Finance I,4,MATH4514,Financial Economics in Actuarial Science,3
Hong Kong University of Science & Technology,MA4268,Mathematics for Visual Data Pr,4,MATH4336,Introduction to Mathematics of Image Processing,3
Hong Kong University of Science & Technology,PC4253,Thin Film Technology,4,NANO5600,Nanoscale Thin Films and Nano-structured Materials,6
Hong Kong University of Science & Technology,PC4253,Thin Film Technology,4,ELEC4520,Integrated Circuit Fabrication Technology,6
Hong Kong University of Science & Technology,PC1431,Physics IE,4,PHYS1112,General Physics I with Calculus,6
Hong Kong University of Science & Technology,PC1322,Understanding the Universe,4,PHYS1002,Introduction to Astrophysics and Astronomy,6
Hong Kong University of Science & Technology,PC1991,Exchange Enrichment Level 1000,4,PHYS1003,Energy and Related Environmental Issues,6
Hong Kong University of Science & Technology,PC1322,Understanding the Universe,4,PHYS1006,Astronomy for Beginners,6
Hong Kong University of Science & Technology,ST3246,Stats Models for Actuarial Sci,4,MATH4427,Loss Models and their Applications,3
Hong Kong University of Science & Technology,ST4245,Statistical Mtds for Finance,4,MATH4512,Fundamentals of Mathematical Finance,3
Hong Kong University of Science & Technology,ST3234,Actuarial Statistics,4,MATH4513,Life Contingencies Models and Insurance Risk,3
Hong Kong University of Science & Technology,ST3991,Exchange Enrichment Module,4,ISOM3360,Data Mining for Business Analytics,3
Hong Kong University of Science & Technology,ST2132,Mathematical Statistics,4,MATH3423,Statistical Inference 3,3
Hong Kong University of Science & Technology,ST4232,Nonparametric Statistics,4,MATH4423,Nonparametric Statistics,3
Hong Kong University of Science & Technology,ST3131,Regression Analysis,4,MATH3424,Regression Analysis,3
Hong Kong University of Science & Technology,ST3239,Survey Methodology,4,MATH3426,sampling,3
Hong Kong University of Science & Technology,ST1131,Intro to Stats and Stat Comp,4,MATH2411,Applied Statistics,4
Hong Kong University of Science & Technology,ST2334,Probability and Statistics,4,ELEC2600,Probability and Random Processes in Engineering,4
Hong Kong University of Science & Technology,ST3236,Stochastic Processes I,4,MATH3425,Stochastic Modeling,3
Hong Kong University of Science & Technology,ST4245,Statistical Mtds for Finance,4,ISOM4520,Statistics for Financial Risk Management,4
Hong Kong University of Science & Technology,ST3247,Simulation,4,ISOM4720,Simulation in Business and Management,3
Hong Kong University of Science & Technology,LSM3231,Protein Structure and Function,4,LIFS 4540,Structure and Function of Proteins,3
Hong Kong University of Science & Technology,LSM3991,Exchange Enrichment Module,4,LIFS 4550,Biochemistry of Nutrition,3
Hong Kong University of Science & Technology,LSM3241,Genomic Data Analysis,4,LIFS 4580,Bioinformatics,3
Hong Kong University of Science & Technology,LSM3991,Exchange Enrichment Module,4,LIFS 4760,Biochemistry of Diseases,3
Hong Kong University of Science & Technology,LSM3216,Neuronal Development and Disea,4,LIFS 4950,Neurochemistry,3
Hong Kong University of Science & Technology,LSM2252,Biodiversity,4,LIFS 2060,Biodiversity,3
Hong Kong University of Science & Technology,LSM2251,Ecology and Environment,4,LIFS 3160,Ecology,3
Hong Kong University of Science & Technology,LSM2254,Fundamentals of Plant Biology,4,LIFS 2080,Plant Biology,3
Hong Kong University of Science & Technology,LSM2251,Ecology and Environment,4,LIFS 1030,Environmental Science,3
Hong Kong University of Science & Technology,LSM3991,Exchange Enrichment Module,4,ENVS 3005,Environmental Microbiology,3
Hong Kong University of Science & Technology,LSM4243,Tumour Biology,4,LIFS 4140,Cancer Biology,3
Hong Kong University of Science & Technology,LSM3993,Exchange Enrichment Module,4,LIFS 3150,Biostatistics,3
Hong Kong University of Science & Technology,LSM3241,Genomic Data Analysis,4,LIFS 3320,Data Science for Biology and Medicine,3
Hong Kong University of Science & Technology,LSM3211,Fundamental Pharmacology,4,LIFS4380,Pharmacology and Toxicology,3
Hong Kong University of Science & Technology,CM1121,Organic Chemistry 1,4,CHEM2110,Organic Chemistry I,3
Hong Kong University of Science & Technology,CM1121,Organic Chemistry 1,4,CHEM2111,Fundamentals of Organic Chemistry,3
Hong Kong University of Science & Technology,CM1991,Exchange Enrichment Level 1000,4,CHEM1004,Chemistry in Everyday Life,3
Hong Kong University of Science & Technology,CM1991,Exchange Enrichment Level 1000,4,CHEM1002,Introduction to chemistry of cosmetics,3
Hong Kong University of Science & Technology,CM3221,Organic Synthesis: The Disconn,4,CHEM4140,Intermediate Organic Chemistry,3
Hong Kong University of Science & Technology,LSM3262,Comparative Animal Physiology,4,LIFS 3040,Animal Physiology,3
Hong Kong University of Science & Technology,LSM3232,Microbiology,4,LIFS 3060,Microbiology,3
Hong Kong University of Science & Technology,LSM3243,Molecular Biophysics,4,LIFS 3070,Biophysics and Physical Biochemistry,3
Hong Kong University of Science & Technology,LSM3991,Exchange Enrichment Module,4,LIFS 4150,Plant Biotechnology,3
Hong Kong University of Science & Technology,LSM3991,Exchange Enrichment Module,4,LIFS 4200,Concepts and Issues in Contemporary Biotechnology,3
Hong Kong University of Science & Technology,PR1991,Exchange Enrichment Level 1000,4,CHEM1002,Introduction to Chemistry of Cosmetics,3
Hong Kong University of Science & Technology,MA3269,Mathematical Finance I,4,MATH2511,Fundamentals of Actuarial Mathematics,3
Hong Kong University of Science & Technology,MA3201,Algebra II,4,MATH3131,Honors in Linear and Abstract Algebra II,4
Hong Kong University of Science & Technology,MA4211,Functional Analysis,4,MATH4063,Functional Analysis,2
Hong Kong University of Science & Technology,MA4266,Topology,4,MATH4225,Topology,3
Hong Kong University of Science & Technology,MA3220,Ordinary Differential Equation,4,MATH4051,Theory of Ordinary Differential Equations,3
Hong Kong University of Science & Technology,MA2104,Multivariable Calculus,4,MATH2011,Introduction To Multivariable Calculus,3
Hong Kong University of Science & Technology,MA2101,Linear Algebra II,4,MATH2121,Linear Algebra,4
Hong Kong University of Science & Technology,MA3220,Ordinary Differential Equation,4,MATH2352,Differential Equations,4
Hong Kong University of Science & Technology,MA3220,Ordinary Differential Equation,4,MATH2351,Introduction to Differential Equations,3
Hong Kong University of Science & Technology,MA2108,Mathematical Analysis I,4,MATH2033,Mathematical Analysis,4
Hong Kong University of Science & Technology,MA4991,Exchange Enrichment Module,4,MATH4513,Life Contingencies Models and Insurance Risk 3,3
Hong Kong University of Science & Technology,MA2213,Numerical Analysis I,4,MATH3312,Numerical Analysis,3
Hong Kong University of Science & Technology,MA4264,Game Theory,4,ECON 4124,Applied Game Theory,4
Hong Kong University of Science & Technology,MA4991,Exchange Enrichment Module,4,MATH3332,Data Analytic Tools,3
Hong Kong University of Science & Technology,MA4991,Exchange Enrichment Module,4,ISOM3360,Data Mining for Business Analytics,3
Hong Kong University of Science & Technology,MA4230,Matrix Computation,4,MATH3322,Matrix Computation,3
Hong Kong University of Science & Technology,MA2104,Multivariable Calculus,4,MATH2023,Multivariable Calculus,4
Hong Kong University of Science & Technology,LSM3211,Fundamental Pharmacology,4,LIFS 4380,Pharmacology and Toxicology,3
Hong Kong University of Science & Technology,LSM1301,General Biology,4,LIFS 1010,Appreciation of Biological Sciences,3
Hong Kong University of Science & Technology,LSM1991,Exchange Enrichment Module,4,LIFS 1020,Biology of Human Health,3
Hong Kong University of Science & Technology,LSM1301,General Biology,4,LIFS 1901,General Biology I,3
Hong Kong University of Science & Technology,LSM1401,Fundamentals of Biochemistry,4,LIFS 2030,Nature of Biochemistry and Biotechnology,3
Karlsruhe Institute of Technology,LAG1201,German 1,4,FASS-CLS-ZXY1007,General-language German course level A1,1
Karlsruhe Institute of Technology,IE4063,Exchange Elective,3,ZXX2540535,Advanced Machine Learning,4.5
Karlsruhe Institute of Technology,EX3612,Exchange UEM,3,2511310,Semantic Web Technologies,5
Karlsruhe Institute of Technology,IE4888,Exchange Elective,3,ZXX2540556,Digital Transformation of Organizations,4.5
Karlsruhe Institute of Technology,IE4013,Department Exchange Module,3,ZXX2511308,Service Oriented Computing,5
Karlsruhe Institute of Technology,IE4065,Exchange Elective,3,ZXX2511606,Information Service Engineering,5
Karlsruhe Institute of Technology,IE4112,Department Exchange Module,2,ZXX2581996,Logistics and Supply Chain Management,3.5
Karlsruhe Institute of Technology,IE4912,Exchange Technical Elective,2,ZXX2581961,Supply Chain Management with Advanced Planning Systems,3.5
Karlsruhe Institute of Technology,IE4913,Exchange Technical Elective,3,ZXX2550494,Challenges in Supply Chain Management,4.5
Karlsruhe Institute of Technology,IE4703,Exchange Elective,3,ZXX2530357,Engineering FinTech Solutions,4.5
Karlsruhe Institute of Technology,IE4006,Department Exchange Module,6,ZXX2550111,Nonlinear Optimization 1 and 2,9
Karlsruhe Institute of Technology,IE4003,Department Exchange Module,3,ZXX2511106,Nature-inspired Optimisation Methods,5
King's College London,PS3257,Political Inquiry,4,5AAOB207,Research Methods in Political Science,15
King's College London,PS2741,Department Exchange Module,4,5AANB008,Political Philosophy II: History of Political Philosophy,15
King's College London,PS3741,Department Exchange Module,4,6AAOB324,Russia and the EU,15
King's College London,PS3238,Int'l Political Economy,4,5SSPP225,The Politics of Economics,15
King's College London,PS2239,Foreign Policy and Diplomacy,4,5SSPP231,"Policy Analysis: Decision, Implementation, Execution",15
King's College London,PS3880H,The Politics of European Integ,4,6AAOB316,European Political Economy,15
King's College London,PS3240,International Security,4,SWF002,Conduct Of War,4
King's College London,PS4224,State and Society,5,SWF005,WAR AND SOCIETY,15
King's College London,PS4206,Regional Security in Asia-Pac,5,SWF006,Intellegence In War Studies,5
King's College London,PS4882A,"Tpc in IR:Glbn,Security &State",5,SWF008,War And Global Conflict In The Contemporary World,5
King's College London,PS4216,The Study of War,5,SWF009,War In International Order,5
King's College London,PS4882E,Topics in IR: Arms Control,5,SWF010,Military Strategy,5
King's College London,PS3749,Department exchange module,4,4AANB006,Political Philosophy I,7.5
King's College London,PS3701,Political Science Exchange Mod,4,4SSWF001,CAUSES OF WAR,4
King's College London,PS3702,Political Science Exchange Mod,4,4SSWF003,Experience Of War,4
King's College London,LAF1201,French 1,4,4AALFR11,French 1 � One-Term,1
King's College London,CS2107,Introduction to Information Security,4,6CCS3NSE,Network Security,15
King's College London,CS3244,Machine Learning,4,6CC13ML1,Machine Learning,15
King's College London,CS2104,Programming Language Concepts,4,5CCS2PLD,Programming Language Design Paradigms,15
King's College London,CS2106,Intro to Operating Systems,4,5CCS2OSC,Operating Systems and Concurrency,15
King's College London,CS2103,Software Engineering,4,4CCS1ISE,Introduction to Software Engineering,15
King's College London,CS1010E,Programming Methodology,4,5AAVC210,Introduction to Programming,15
King's College London,IFS4103,Penetration Testing Practice,4,7CCSMSCT,Security Testing,15
King's College London,IFS4102,Digital Forensics,4,7CCS MCFC,Computer Forensics and Cybercrime,15
King's College London,CS2100,Computer Organisation,4,CS4CCS1CS1,Computer Systems I,15
King's College London,CS2030,Programming Methodology II,4,PEP5CCS2,Practical Experiences of Programming,15
King's College London,CS4211,Formal Methods for Software Engineering,4,6CCS3VER,Formal Verification,15
King's College London,CS3230,Design & Analysis of Algorithm,4,5CCS2FC2,Foundations of Computing 2,15
King's College London,CS3244,Machine Learning,4,6CCS3PRE,Pattern Recognition,15
King's College London,CS3243,Introduction to Artificial Intelligence,4,4CCS1IAI,Introduction to Artificial Intelligence,15
King's College London,CS3226,Web Programming and Application,4,6CCS3SIA,Software Engineering of Internet Applications,15
King's College London,CS2102,Database Systems,4,4CCS1DBS,Database Systems,15
King's College London,CS1010S,Programming Methodology,4,5AAVC210,Introduction to Programming,15
King's College London,CS3235,Computer Security,4,6CCS3NSE,Network Security,10
King's College London,CS4246,AI Planning and Decision Making,4,6CCS 3AIP,Artificial Intelligence Planning,15
King's College London,CS2030,Programming Methodology II,4,5CCS 2PEP,Practical Experiences of Programming,15
King's College London,CS2105,Intro to Computer Networks,4,5CCS 2INS,Internet Systems,15
King's College London,CS3243,Introduction to Artificial Intelligence,4,6CCS 3AIN,Artificial Intelligence,15
King's College London,CS3210,Parallel Computing,4,6CCS 3PAL,Parallel Algorithms,15
King's College London,CS3241,Computer Graphics,4,6CCS 3GRS,Computer Graphics Systems,15
King's College London,CS4243,Computer Vision & Pattern Recognition,4,6CCS 3COV,Computer Vision,15
King's College London,CS3234,Logic for Proofs and Programs,4,6CCS 3CSL,Computer Science Logic,15
King's College London,CS3240,Interaction Design,4,6CCS 3HCI,Human-Computer Interaction,15
King's College London,ST3131,Regression Analysis,4,5CCM242A,Statistic Modelling,15
King's College London,LSM2996,Exchange Enrichment Level 2000,2,4ZSS 0160,Healthcare & Technology,4
King's College London,LSM2212,Human Anatomy,4,4ZSS0167,Human Anatomy & Physiology,7.5
King's College London,LSM3991,Exchange Enrichment Module,4,5AAN5001,Neuroscience and the Mind,15
King's College London,LSM3233,Developmental Biology,4,5BBA2300,Essentials of Embryology,15
King's College London,LSM3991,Exchange Enrichment Module,4,5BBB0206,Tissue Pathology,15
King's College London,LSM3231,Protein Structure and Function,4,5BBB0224,Protein Structure & Function,15
King's College London,LSM2241,Introductory Bioinformatics,4,5BBB0226,Principles of Bioinformatics,15
King's College London,LSM3223,Immunology,4,5BBB1203,The Immune System in Health and Disease,15
King's College London,LSM3225,Molecular Microbiology in HD,4,5BBBMB28,Medical Microbiology,15
King's College London,LSM3214,Human Physio-Hormones & Hlth,4,5BBL0210,Endocrinology & Reproduction,15
King's College London,LSM3212,Human Physio:Cardiopulmon Syst,4,5BBL0211,Physiological Control: Exercise & Environment,15
King's College London,LSM3262,Comparative Animal Physiology,4,5BBL0226,Introduction to Comparative Physiology,15
King's College London,LSM4227,Stem Cell Biology,4,5BBL0227,Introduction to Stem Cells,15
King's College London,LSM3211,Fundamental Pharmacology,4,5BBM0212,Drugs & Disease A,15
King's College London,LSM3211,Fundamental Pharmacology,4,5BBM0218,Physiology & Pharmacology of the Central Nervous System,15
King's College London,LSM3262,Comparative Animal Physiology,4,5BBY0226,Introduction to Comparative Physiology,15
King's College London,LSM3216,Neuronal Development and Disea,4,6BBA3008,Developmental Neurobiology,30
King's College London,LSM3267,Behavioural Biology,4,6BBA3320,Behavioural Science,15
King's College London,LSM3231,Protein Structure and Function,4,6BBB0333,Protein Structure & Design,15
King's College London,LSM3991,Exchange Enrichment Module,4,6BBB0346,Advanced Molecular Genetics,15
King's College London,LSM3224,Molecular Basis Human Diseases,4,6BBB0349,Molecular Basis of Human Disease,15
King's College London,LSM4245,Advanced Epigenetics and Chrom,4,6BBG0302,Epigenetics,15
King's College London,LSM3217,Human Ageing,4,6BBL0325,Biology of Ageing,15
King's College London,LSM3215,Neuronal Signaling and Memory,4,6BBL0366,Neuroendocrinology,15
King's College London,LSM3991,Exchange Enrichment Module,4,6BBL0390,Extreme Physiology,30
King's College London,LSM3991,Exchange Enrichment Module,4,6BBL0394,Endocrinology of diabetes,15
King's College London,LSM3215,Neuronal Signaling and Memory,4,6BBUN304,Cellular and Systems Neuroscience,30
King's College London,LSM3224,Molecular Basis Human Diseases,4,6BBYG304,Human Molecular Genetics: the Fundamentals,15
King's College London,LSM3224,Molecular Basis Human Diseases,4,6BBYG305,Medical Genetics,15
King's College London,LSM3215,Neuronal Signaling and Memory,4,6BBYN304,Cellular and Systems Neuroscience,30
King's College London,LSM3215,Neuronal Signaling and Memory,4,6BBYN309,Memory Mechanism in Health and Disease,15
King's College London,LSM3224,Molecular Basis Human Diseases,4,6MNTNGG3,Nutrition and Genetics,15
King's College London,LSM3991,Exchange Enrichment Module,4,6BBL0353,Cell Physiology,15
King's College London,LSM4231,Structural Biology,4,6BBB0344,Advanced Biophysical Techniques,15
King's College London,LSM2996,Exchange Enrichment Level 2000,2,5ZSS 0161,Public Health,4
King's College London,LSM4252,Reproductive Biology,4,6BBL0363,Reproductive Physiology,15
King's College London,LSM4227,Stem Cell Biology,4,6BBL0344,Introduction to Regenerative Medicine,15
King's College London,LSM3991,Exchange Enrichment Module,4,6BBYN307,Principles of Neurobiological Research,15
King's College London,LSM3991,Exchange Enrichment Module,4,6BBL0312,Experimental Physiology,15
King's College London,LSM3991,Exchange Enrichment Module,4,5BBA 2076,Emergence of Vertebrate Form and Function,15
King's College London,LSM4211,Toxicology,4,6BBF0300,Forensic Genetics and Toxicology,15
King's College London,LSM3219,Neuropharmacology,4,6BBM0331,Pharmacology of Neuronal & Psychiatric disorders,15
King's College London,LSM3218,Cardiopulmonary Pharmacology,4,6BBM0324,Cardiovascular Pharmacology,15
King's College London,MA3269,Mathematical Finance I,4,6CCM388A,Mathematical Finance I Discrete Time,15
King's College London,PC1144,Introduction to Modern Physics,4,4CCP1905,Introduction to Modern Physics,15
King's College London,PC1143,Introduction to Electricity &,4,5CCS2ECM,Electricity and Magnetism,15
King's College London,PC1432,Physics IIE,4,4CCYB050,Physics for Biomedical Engineering,15
King's College London,CM4227,Chemical Biology,4,5CCC0060,Chemistry in cells,15
King's College London,LSM3991,Exchange Enrichment Module,4,4BBY1030,Cell Biology and Neuroscience,15
King's College London,ST2132,Mathematical Statistics,4,5CCM241A,Probability And Statistics II,15
Korea Advanced Inst of Sci & Tech,LAK1201,Korean 1,4,HSS006,Basic Korean 1 for foreign students,1
Korea Advanced Inst of Sci & Tech,LAK1201,Korean 1,4,HSS180,Basic Korean and Korean Culture,1
Korea Advanced Inst of Sci & Tech,CS2104,Programming Language Concepts,4,CS320,Programming Language,3
Korea Advanced Inst of Sci & Tech,CS2040,Data Structures and Algorithms,4,CS206,Data Structure,3
Korea Advanced Inst of Sci & Tech,CS2107,Introduction to Information Security,4,CS448,Introduction to Information Security,3
Korea Advanced Inst of Sci & Tech,CS3226,Web Programming and Application,4,CS457,Web-based Software Development,3
Korea Advanced Inst of Sci & Tech,CS3230,Design & Analysis of Algorithm,4,CS500,Design and Analysis of Algorithm,3
Korea Advanced Inst of Sci & Tech,IS3251,Principles of Technology Entre,4,COE207,Introduction to Entrepreneurship and Startup companies,3
Korea Advanced Inst of Sci & Tech,CS3240,Interaction Design,4,IE566,Human-Computer Interaction : Theory and Design,3
Korea Advanced Inst of Sci & Tech,CS3244,Machine Learning,4,CS376,Machine Learning,3
Korea Advanced Inst of Sci & Tech,IS4241,Social Media Network Analysis,4,CS473,Introduction to Social Computing,3
Korea Advanced Inst of Sci & Tech,CS2100,Computer Organisation,4,CS311,Computer Organization,3
Korea Advanced Inst of Sci & Tech,CS2103,Software Engineering,4,CS350,Introduction to software engineering,3
Korea Advanced Inst of Sci & Tech,CS4218,Software Testing,4,CS453,Automated Software Testing,3
Korea Advanced Inst of Sci & Tech,IS4151,Pervasive Technology Solutions,4,CS457,Requirements Engineering for Smart Environments,3
Korea Advanced Inst of Sci & Tech,BT4221,Big Data Techniques & Technolo,4,MSB458,Web Technologies and Business Strategies,3
Korea Advanced Inst of Sci & Tech,CS2102,Database Systems,4,CS360,Introduction to Database,3
Korea Advanced Inst of Sci & Tech,IS3223,IT and Supply Chain Management,4,IE321,Production Management I,3
Korea Advanced Inst of Sci & Tech,IS3251,Principles of Technology Entre,4,MSB351,Technology Based Entrepreneurship,3
Korea Advanced Inst of Sci & Tech,IS4240,Business Intelligence Systems,4,KSE521,Business Intelligence,3
Korea Advanced Inst of Sci & Tech,CS2106,Intro to Operating Systems,4,CS330,Operating System and Lab,4
Korea Advanced Inst of Sci & Tech,CS2105,Intro to Computer Networks,4,CS341,introduction to Computer Network,4
Korea Advanced Inst of Sci & Tech,IS4151,Pervasive Technology Solutions,4,CS442,"Mobile Computing, Networking & Applications",3
Korea Advanced Inst of Sci & Tech,MT2001,Experiencing Engineering Leade,4,MSB238,Organizational Behaviour,3
Korea Advanced Inst of Sci & Tech,MT4002,Technology Management Strategy,4,MSB401,Management of Technology Innovation,3
Korea Advanced Inst of Sci & Tech,IE2140,Engineering Economy,4,IE421,Engineering Economy and Cost Analysis,3
Korea Advanced Inst of Sci & Tech,IE2140,Engineering Economy,4,CC513,Engineering Economy and Cost Analysis,3
Korea Advanced Inst of Sci & Tech,ME3661,Technical Elective,4,ME453,INTRODUCTION TO ROBOTICS ENGINEERING,3
Korea Advanced Inst of Sci & Tech,ME3102,Mechanical Systems Design II,4,MAE400,CAPSTONE DESIGN I,3
Korea Advanced Inst of Sci & Tech,LSM3234,Biological Imaging of Growth a,4,BIS 452,Biomedical Imaging,3
Korea Advanced Inst of Sci & Tech,LSM1991,Exchange Enrichment Module,4,HSS 370,"Vision, Brain and Art",3
Korea Advanced Inst of Sci & Tech,LSM3234,Biological Imaging of Growth a,4,BS 435,Bio-Imaging,3
Korea Advanced Inst of Sci & Tech,LSM3991,Exchange Enrichment Module,4,BS 325,Microbial and Cell Biotechnology,3
Korea Advanced Inst of Sci & Tech,LSM3992,Exchange Enrichment Module,4,BS 417,Eco-Evo-Devo,3
Korea Advanced Inst of Sci & Tech,CM1111,Inorganic Chemistry 1,4,CH344,Inorganic Chemistry 1,3
Korea Advanced Inst of Sci & Tech,LSM1301,General Biology,4,BS120,General Biology,3
Korea Advanced Inst of Sci & Tech,LSM3233,Developmental Biology,4,BS318,Developmental Biology,3
Korea Advanced Inst of Sci & Tech,LSM3267,Behavioural Biology,4,BS346,Animal Behavior,3
Korea Advanced Inst of Sci & Tech,LSM3215,Neuronal Signaling and Memory,4,BS357,Introduction to Neuroscience,3
Korea Advanced Inst of Sci & Tech,LSM4227,Stem Cell Biology,4,BS442,Stem Cell Biology,3
Korea Advanced Inst of Sci & Tech,LSM2991,Exchange Enrichment Level 2000,4,BS453,Physiology,3
Korea Advanced Inst of Sci & Tech,LSM3246,Synthetic Biology,4,BS458,Synthetic Biology,3
Korea Advanced Inst of Sci & Tech,LSM3201,Research and Communication in,4,BS469,Scientific Communication,3
Korea Advanced Inst of Sci & Tech,LSM3216,Neuronal Development and Disea,4,BS484A,Disorders in the Nervous System,3
Korea Advanced Inst of Sci & Tech,LSM3991,Exchange Enrichment Module,4,BS521,Cancer Biology,3
Korea Advanced Inst of Sci & Tech,LSM2241,Introductory Bioinformatics,4,BIS 438,Bioinformatics,3
Korea Advanced Inst of Sci & Tech,LSM4231,Structural Biology,4,BS 454,Introduction to Structural Biology,3
KTH Royal Institute of Technology,EU2741,Department Exchange Module,4,AK1213,"Swedish Society, Culture and Industry in Historical Perspective",1
KTH Royal Institute of Technology,CS3240,Interaction Design,4,IC1007,Human-computer Interaction: Principles and Design,7.5
KTH Royal Institute of Technology,CS2106,Intro to Operating Systems,4,ID2206,Operating Systems,7.5
KTH Royal Institute of Technology,CS2105,Intro to Computer Networks,4,IK1550,Internetworking,6
KTH Royal Institute of Technology,CS2106,Intro to Operating Systems,4,IS1350,Operating Systems,7.5
KTH Royal Institute of Technology,CS2107,Introduction to Information Security,4,DD2395,Computer Security,6
KTH Royal Institute of Technology,CS2105,Intro to Computer Networks,4,IK1552,Internetworking,7.5
KTH Royal Institute of Technology,IS3223,IT and Supply Chain Management,4,ME2054,Purchasing & Supply Chain Management,6
KTH Royal Institute of Technology,CS2102,Database Systems,4,DD1368,Database Technology,6
KTH Royal Institute of Technology,CS3240,Interaction Design,4,DH2641,Interaction Programming,6
KTH Royal Institute of Technology,IS3150,Digital Media Marketing,4,ME2094,Internet Marketing,7.5
KTH Royal Institute of Technology,CS5340,Uncertainty Modelling in AI,4,DD2447,Statistical Methods in Applied Computer Science,7.5
